mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
23,0.7457893371582032,0.03076094037489287,0.05661301612854004,0.0009169506815621299,744.4444444444445,balanced,0.00010666666666666667,sigmoid,"{'C': 744.4444444444445, 'class_weight': 'balanced', 'gamma': 0.00010666666666666667, 'kernel': 'sigmoid'}",0.8744469725698394,0.8672102136265959,0.8988749841992163,0.8225888004045001,0.8230944254835039,0.8340846158799664,0.8500547362998261,0.8399446197437054,0.8257453796123383,0.7831684424150178,0.8419213190234508,0.030845420666169358,1
51,0.7487888336181641,0.051075625332201884,0.05731489658355713,0.0011880591450938154,1711.111111111111,balanced,4.222222222222222e-05,sigmoid,"{'C': 1711.111111111111, 'class_weight': 'balanced', 'gamma': 4.222222222222222e-05, 'kernel': 'sigmoid'}",0.8743205663000884,0.8663885728732145,0.8974845152319555,0.8218303627859942,0.8205030969536089,0.8359520896387405,0.8501191319466804,0.8423272586773133,0.8265825230214437,0.7826610857432775,0.8418169203172317,0.030737532123776643,2
14,0.7457888841629028,0.02068516842034608,0.0648165225982666,0.0188452174866693,422.22222222222223,balanced,0.0001388888888888889,sigmoid,"{'C': 422.22222222222223, 'class_weight': 'balanced', 'gamma': 0.0001388888888888889, 'kernel': 'sigmoid'}",0.8738149412210845,0.8668941979522183,0.8966628744785741,0.8200606750094804,0.8199974718746049,0.8366604417541375,0.8491531972438663,0.8440659411423788,0.8265181273745894,0.7821537290715372,0.841598159712247,0.03080419393772909,3
41,0.7423877954483032,0.015403778254457044,0.05771458148956299,0.0014180141337776328,1388.888888888889,balanced,4.222222222222222e-05,sigmoid,"{'C': 1388.888888888889, 'class_weight': 'balanced', 'gamma': 4.222222222222222e-05, 'kernel': 'sigmoid'}",0.8737517380862092,0.865946150929086,0.8968524838832007,0.8200606750094804,0.8201238781443558,0.8366604417541375,0.8490244059501578,0.8440015454955244,0.8263893360808808,0.7822805682394723,0.8415091223572505,0.030724319011545133,4
22,0.7489906787872315,0.031388262518333876,0.059914469718933105,0.005541941726664394,744.4444444444445,balanced,7.444444444444444e-05,sigmoid,"{'C': 744.4444444444445, 'class_weight': 'balanced', 'gamma': 7.444444444444444e-05, 'kernel': 'sigmoid'}",0.8739413474908355,0.866198963468588,0.8954620149159398,0.8194918467956009,0.820250284414107,0.836789233047846,0.8479296799536352,0.8456758323137356,0.8265181273745895,0.7819634703196348,0.8414220800094512,0.03059452882587576,5
15,0.7453881978988648,0.02257867885820864,0.05661473274230957,0.0006630997819552082,422.22222222222223,balanced,0.0001711111111111111,sigmoid,"{'C': 422.22222222222223, 'class_weight': 'balanced', 'gamma': 0.0001711111111111111, 'kernel': 'sigmoid'}",0.8746997851093413,0.8669574010870938,0.8960940462646947,0.8215775502464921,0.8225888004045,0.835887693991886,0.849797153712409,0.8345997810548007,0.8266469186682981,0.7821537290715372,0.8411002859611052,0.030617482437765225,6
31,0.7526908636093139,0.03796253127999272,0.05871412754058838,0.0010050177762925432,1066.6666666666667,balanced,4.222222222222222e-05,sigmoid,"{'C': 1066.6666666666667, 'class_weight': 'balanced', 'gamma': 4.222222222222222e-05, 'kernel': 'sigmoid'}",0.8729933004677032,0.8661357603337125,0.891606623688535,0.8179749715585893,0.8199974718746049,0.8365316504604289,0.8474789104256553,0.8449674801983386,0.8261961491403181,0.7807584982242517,0.8404640816372136,0.030183886404011137,7
49,0.6120548725128174,0.014019964557952123,0.05431408882141113,0.0009015605546281453,1388.888888888889,balanced,0.00030000000000000003,sigmoid,"{'C': 1388.888888888889, 'class_weight': 'balanced', 'gamma': 0.00030000000000000003, 'kernel': 'sigmoid'}",0.8599734546833523,0.8696119327518644,0.8899633421817723,0.8175325496144609,0.8266970041714069,0.8376907721038058,0.8425848412647305,0.8317019769463584,0.8203361452765794,0.8082825976661594,0.840437461666049,0.024342381212282896,8
13,0.748589015007019,0.04298358803053306,0.05881547927856445,0.0008718434190494608,422.22222222222223,balanced,0.00010666666666666667,sigmoid,"{'C': 422.22222222222223, 'class_weight': 'balanced', 'gamma': 0.00010666666666666667, 'kernel': 'sigmoid'}",0.8728036910630768,0.866072557198837,0.8914802174187838,0.8182277840980913,0.8199974718746049,0.8367248374009916,0.8476720973662181,0.8444523150235043,0.825680983965484,0.7805048198883815,0.8403616775297973,0.03018777424039483,9
32,1.1040820360183716,0.2616632697766149,0.06991522312164307,0.009103935895622995,1066.6666666666667,balanced,7.444444444444444e-05,sigmoid,"{'C': 1066.6666666666667, 'class_weight': 'balanced', 'gamma': 7.444444444444444e-05, 'kernel': 'sigmoid'}",0.8741941600303376,0.8670838073568449,0.8953988117810644,0.8223991909998736,0.8218935659208697,0.8338270332925494,0.8496683624187006,0.8297701075407302,0.8251014231437955,0.7831050228310502,0.8402441485315816,0.03050258409429817,10
16,0.7432875871658325,0.033491164435756594,0.056415247917175296,0.00091620545587436,422.22222222222223,balanced,0.00020333333333333333,sigmoid,"{'C': 422.22222222222223, 'class_weight': 'balanced', 'gamma': 0.00020333333333333333, 'kernel': 'sigmoid'}",0.8738149412210846,0.8665149791429654,0.8862975603589938,0.822841612944002,0.8276450511945392,0.8332474724708608,0.8502479232403889,0.8298345031875844,0.824521862322107,0.7833587011669203,0.8398324607249446,0.02852804960014628,11
