mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
11,0.017992091178894044,0.0029815667655848344,0.0045021772384643555,0.001218524602198989,0.1,balanced,1,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'rbf'}",0.7775,0.775,0.87,0.86,0.74,0.86,0.8166666666666667,0.7799999999999999,0.7466666666666666,0.7576530612244898,0.7983486394557822,0.047031335861751844,1
4,0.017181086540222167,0.00015807612262825637,0.003705883026123047,4.982345946194207e-05,0.01,balanced,1,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'rbf'}",0.7625,0.76,0.8500000000000001,0.8200000000000001,0.76,0.8133333333333334,0.7966666666666666,0.74,0.7133333333333334,0.7474489795918366,0.7763282312925169,0.0399553918871202,2
18,0.010294842720031738,0.00119341348957487,0.002903127670288086,0.0006889840642214793,1,balanced,1,rbf,"{'C': 1, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'rbf'}",0.6575,0.835,0.8250000000000001,0.8049999999999999,0.8200000000000001,0.8866666666666666,0.63,0.6,0.7999999999999999,0.6760204081632653,0.7535187074829931,0.09631105583607676,3
17,0.013703060150146485,0.0002851001313933947,0.0031886577606201174,3.3461569802026584e-05,1,balanced,0.1,rbf,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.7575000000000001,0.7949999999999999,0.79,0.76,0.805,0.7133333333333334,0.6566666666666666,0.7733333333333334,0.7066666666666667,0.6811224489795918,0.7438622448979592,0.048632730167471,4
24,0.014524173736572266,0.002077006861287615,0.0036278486251831053,0.0006893254263353701,10,balanced,0.1,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.7175,0.775,0.855,0.63,0.835,0.7866666666666666,0.59,0.6600000000000001,0.7533333333333333,0.6658163265306123,0.7268316326530613,0.08432435234208978,5
25,0.007263541221618652,0.00020572313592100627,0.002215933799743652,7.52949163174511e-05,10,balanced,1,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'rbf'}",0.6425,0.885,0.76,0.545,0.825,0.8933333333333333,0.5366666666666666,0.6733333333333333,0.8666666666666667,0.6045918367346939,0.7232091836734693,0.13305703664001217,6
12,0.02004728317260742,0.0028587150746484874,0.004796218872070312,0.001322983663389787,0.1,balanced,10,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'rbf'}",0.6625,0.8049999999999999,0.835,0.735,0.685,0.8933333333333333,0.7033333333333334,0.49999999999999994,0.6,0.7168367346938775,0.7136003401360543,0.10859508368516375,7
5,0.018131041526794435,0.0015533331234108983,0.003944492340087891,0.00022946817080272277,0.01,balanced,10,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'rbf'}",0.6625,0.8049999999999999,0.835,0.735,0.6749999999999999,0.8933333333333333,0.7033333333333334,0.49999999999999994,0.5933333333333334,0.7168367346938775,0.7119336734693877,0.10960486607677553,8
10,0.020924854278564452,0.003353116819475462,0.004206228256225586,0.0008558021250622385,0.1,balanced,0.1,rbf,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.7075,0.67,0.78,0.7200000000000001,0.59,0.6733333333333333,0.6633333333333332,0.74,0.6266666666666667,0.625,0.6795833333333333,0.0550873674770864,9
3,0.017641782760620117,0.0009415423844964096,0.003953385353088379,0.0005605792021962639,0.01,balanced,0.1,rbf,"{'C': 0.01, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.7075,0.67,0.78,0.7200000000000001,0.59,0.6733333333333333,0.6633333333333332,0.74,0.6266666666666667,0.625,0.6795833333333333,0.0550873674770864,9
31,0.012612557411193848,0.002870247795520809,0.0031240224838256837,0.0009596373661669861,100,balanced,0.1,rbf,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'rbf'}",0.5925,0.755,0.76,0.5650000000000001,0.79,0.8533333333333334,0.5233333333333333,0.5599999999999999,0.8200000000000001,0.5586734693877551,0.6777840136054423,0.12176459253916316,11
37,0.012465596199035645,0.0004986458692906469,0.0025830984115600584,9.385465091013985e-05,1000,balanced,0.01,rbf,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",0.6224999999999999,0.745,0.815,0.535,0.79,0.7999999999999999,0.5433333333333333,0.48666666666666664,0.7666666666666666,0.6352040816326531,0.673937074829932,0.11768049980895824,12
43,0.013780975341796875,0.0012364436299190638,0.0026152372360229493,0.00015521483298068555,10000,balanced,0.001,rbf,"{'C': 10000, 'class_weight': 'balanced', 'gamma': 0.001, 'kernel': 'rbf'}",0.5975,0.65,0.8,0.57,0.785,0.7866666666666666,0.45666666666666667,0.5466666666666666,0.7866666666666666,0.6556122448979591,0.6634778911564627,0.11554536896979095,13
23,0.020653414726257324,0.0007067539388595223,0.004923796653747559,0.0005757161359749174,10,balanced,0.01,rbf,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",0.6975,0.705,0.72,0.6049999999999999,0.62,0.5933333333333333,0.5433333333333333,0.7266666666666667,0.7533333333333333,0.6556122448979592,0.6619778911564626,0.06545799643410917,14
